f,T,b,mu_real,mu_imag,h_offset
99000,25.0,0.0244676686571964,6866.232627202091,817.6733881961401,0.0
99000,25.0,0.0308067445038974,6939.76965654078,880.0373937794282,0.0
99000,25.0,0.0390614316643983,6995.8990241709225,974.909320500797,0.0
99000,25.0,0.0492561315345361,7040.378926026556,1086.3303696791588,0.0
99000,25.0,0.0612895628628803,7138.657440191897,1214.48070879505,0.0
99000,25.0,0.0779939766291006,7193.21922934838,1413.7111190948008,0.0
99000,25.0,0.0979576414737786,7199.143056807118,1647.0150293435638,0.0
99000,25.0,0.1236216445002938,7247.896095145583,1972.4484315932605,0.0
99000,25.0,0.1539143459983787,7213.191701625135,2262.828218762801,0.0
99000,25.0,0.1935394718253636,7105.627892761712,2542.6974540679435,0.0
99000,25.0,0.2395560912189233,6765.953005630497,2628.8577544381783,0.0
125000,25.0,0.0106186193834864,6805.346104349391,905.2906213609764,0.0
125000,25.0,0.0121291760961777,6825.368954670673,933.7431092510244,0.0
125000,25.0,0.0153974348697099,6838.501461862426,958.1276327545244,0.0
125000,25.0,0.0193500464206484,6834.790072629002,1021.0027734810576,0.0
125000,25.0,0.0245070607438914,6918.701019465106,1107.006931098815,0.0
125000,25.0,0.0310884203760375,6957.777042479068,1173.2392883489656,0.0
125000,25.0,0.0389628337640577,6945.541790128804,1260.936905567843,0.0
125000,25.0,0.0487745706845423,7030.692780255683,1391.2370402997688,0.0
125000,25.0,0.061804264355406,7107.267651781481,1548.2766325901664,0.0
125000,25.0,0.077671051715486,7074.833814389994,1732.4597505864176,0.0
125000,25.0,0.0982144109290309,7023.179056498936,1999.9279853113924,0.0
125000,25.0,0.1227947840302514,7044.221489121152,2288.3906293738605,0.0
125000,25.0,0.1539570983207571,6948.376860967101,2562.3061300890918,0.0
125000,25.0,0.1937945328073765,6736.796850718974,2811.248105002387,0.0
158000,25.0,0.0110634496315667,6824.700485985913,1277.4400039981656,0.0
158000,25.0,0.0122990451125336,6814.198100056165,1291.826996742866,0.0
158000,25.0,0.0154089018921775,6794.137083712135,1348.0118159452045,0.0
158000,25.0,0.0194546589820461,6843.184426301521,1413.063152964915,0.0
158000,25.0,0.0245506976768403,6884.359787081285,1484.1624007124576,0.0
158000,25.0,0.0309639868371078,6869.642452971261,1549.3802452083432,0.0
158000,25.0,0.0388184457978939,6908.784260013989,1655.215185697332,0.0
158000,25.0,0.0490957895627535,6947.800041296386,1799.9789113913243,0.0
158000,25.0,0.0614828463014898,6960.124940964268,1946.1996019918456,0.0
158000,25.0,0.078185851071914,6864.101756265871,2178.4010770524774,0.0
158000,25.0,0.0972428981375298,6791.885600033199,2390.3877547829784,0.0
158000,25.0,0.1228262355627464,6713.235667215142,2646.623746027929,0.0
158000,25.0,0.1547015192825372,6528.693642670058,2886.8312444968506,0.0
199000,25.0,0.0113084235204994,6788.387313351445,1763.4742661522678,0.0
199000,25.0,0.0122436790782057,6718.558546853463,1774.751345495662,0.0
199000,25.0,0.0154023343004056,6739.476359805859,1824.3684593241808,0.0
199000,25.0,0.0194219909470523,6747.547723186218,1895.2650074372336,0.0
199000,25.0,0.0246227787504874,6742.554395150769,1963.4029090423885,0.0
199000,25.0,0.0305139638556211,6784.033037220378,2047.985505565891,0.0
199000,25.0,0.0388219475823813,6760.631244583676,2151.98995068669,0.0
199000,25.0,0.0489179201253066,6741.679942148939,2285.9067845498853,0.0
199000,25.0,0.0616920108389961,6654.765084031952,2455.3401514620414,0.0
199000,25.0,0.0776642932883856,6548.823136883618,2639.718529141639,0.0
199000,25.0,0.0974337838257124,6405.292546650764,2828.014806498826,0.0
199000,25.0,0.1228855555687562,6225.057744845834,3033.427042799001,0.0
251000,25.0,0.0114547779306259,6543.574890344911,2369.557434805165,0.0
251000,25.0,0.0122038330120641,6538.853571878881,2381.7296734320707,0.0
251000,25.0,0.0155275699864404,6536.966642811545,2422.4797169207022,0.0
251000,25.0,0.0195656111699676,6503.471462952197,2487.4693750293072,0.0
251000,25.0,0.0244453525240214,6518.425144771462,2565.861216478025,0.0
251000,25.0,0.0309586070778109,6521.623989533285,2654.1739703275293,0.0
251000,25.0,0.0387817816011401,6445.394919829935,2739.970722417299,0.0
251000,25.0,0.0492251928273897,6324.96577515108,2884.1030673006726,0.0
251000,25.0,0.0617711998233329,6227.689732780954,2983.960278133076,0.0
251000,25.0,0.0779188510924899,6036.5266937152455,3107.9168401712964,0.0
251000,25.0,0.0982373491091019,5825.959555820385,3275.1820395673326,0.0
316000,25.0,0.011604131886232,6143.854926325992,3068.3306724019512,0.0
316000,25.0,0.0123189592741218,6135.714808704626,3087.9179453935103,0.0
316000,25.0,0.0155159755766063,6075.197144739108,3103.12835993966,0.0
316000,25.0,0.0194797030001783,6090.119274216069,3195.152428440221,0.0
316000,25.0,0.0245791222557725,6064.3660869274,3254.6261723999924,0.0
316000,25.0,0.0309725243454274,6004.436096409614,3289.9552774132458,0.0
316000,25.0,0.0391224805533521,5871.265668138499,3404.7065963832283,0.0
316000,25.0,0.04909726728161,5749.275458080816,3448.336289624953,0.0
316000,25.0,0.0619045195273886,5594.283937448185,3481.5583639599577,0.0
316000,25.0,0.0781531540079285,5315.676009568229,3510.2457081682915,0.0
398000,25.0,0.0117018121125692,5426.801304846796,3807.805157039113,0.0
398000,25.0,0.0123347705653577,5381.663888687707,3780.36397809845,0.0
398000,25.0,0.0154352876136504,5360.559548776884,3819.269643669612,0.0
398000,25.0,0.0195659769946623,5345.619262153284,3891.763869697747,0.0
398000,25.0,0.0245401593256858,5304.85730139889,3886.6338735057298,0.0
398000,25.0,0.0310351993855418,5147.991591587214,3894.367208098477,0.0
398000,25.0,0.0391734661420358,5070.037163015547,3950.7627624552792,0.0
398000,25.0,0.0492740670043758,4969.795020289721,3930.7156629753904,0.0
398000,25.0,0.0620364591533124,4715.310745095139,3847.2641332853927,0.0
501000,25.0,0.0117133078404342,4358.028316092732,4308.957865844942,0.0
501000,25.0,0.012242532985364,4350.175361424897,4305.238959751889,0.0
501000,25.0,0.0155334761993842,4320.879996128589,4315.124820157176,0.0
501000,25.0,0.0195500978782211,4285.944263494125,4340.351773681012,0.0
501000,25.0,0.0246142106304348,4200.98973389199,4309.479079446628,0.0
501000,25.0,0.0310547054991484,4139.181165768893,4287.580042210609,0.0
501000,25.0,0.0390666155121317,4064.547180479328,4254.443131031125,0.0
501000,25.0,0.0494315620273856,3949.9229475930074,4169.261073345318,0.0
50000,50.0,0.011722213431543,6553.563843485376,344.8471760024577,0.0
50000,50.0,0.0149721233415827,6612.15698245109,382.1192735940466,0.0
50000,50.0,0.0190920318941962,6724.050875144071,416.9497095086144,0.0
50000,50.0,0.0238931563433135,6690.160704348041,481.27907996470367,0.0
50000,50.0,0.0309321992251237,6809.447409928375,546.9132252501861,0.0
50000,50.0,0.0389841649727937,6921.499033454233,619.9951501920762,0.0
50000,50.0,0.0486465234319174,6983.120999080071,722.1608579165008,0.0
50000,50.0,0.0621928930538351,7139.934534834917,828.0417236109136,0.0
50000,50.0,0.0781786777095878,7245.389523823937,1004.8869232075908,0.0
50000,50.0,0.097670386661886,7276.167887927838,1237.6224430072068,0.0
50000,50.0,0.1236559206285349,7461.425889237033,1589.4766887142994,0.0
50000,50.0,0.1560745035440635,7467.58244783988,1930.329138181876,0.0
50000,50.0,0.1950677924516547,7271.829718760708,2132.8647538846167,0.0
50000,50.0,0.2405146856719721,6610.101882111693,1944.14618764728,0.0
63000,50.0,0.0093214332732705,6738.147975556287,480.6642962938713,0.0
63000,50.0,0.0117947438174452,6820.9021415444,503.820498455605,0.0
63000,50.0,0.0151342966541379,6852.412215462487,543.0401390742855,0.0
63000,50.0,0.019056894124152,6789.412869671717,598.8028340347629,0.0
63000,50.0,0.0243865743482699,6881.029111163299,649.5314455937709,0.0
63000,50.0,0.0307218160880581,6936.181680177932,697.0995726602628,0.0
63000,50.0,0.0386216203303331,6959.36999826523,786.1381437509455,0.0
63000,50.0,0.0487125537261552,7087.5033901998,891.3995093007081,0.0
63000,50.0,0.0616078446768966,7174.948224551144,1026.186001070391,0.0
63000,50.0,0.0777350226630779,7175.709905127837,1203.5958742387097,0.0
63000,50.0,0.0974027840650341,7248.223053422891,1452.576426861383,0.0
63000,50.0,0.1233576065951232,7371.157455933976,1810.6363189607948,0.0
63000,50.0,0.1549237422714999,7323.281855339759,2133.406861994408,0.0
63000,50.0,0.1958417514738614,7097.580099401553,2345.628854156512,0.0
63000,50.0,0.24189291817016,6493.384319140658,2126.587294326041,0.0
79000,50.0,0.0093731456392929,6819.467585029887,652.4994691334629,0.0
79000,50.0,0.0118698205083831,6853.249077783458,681.93129947181,0.0
79000,50.0,0.0146364804013104,6748.738850186594,710.403470777432,0.0
79000,50.0,0.0189692000493652,6835.015198961207,766.4330708986786,0.0
79000,50.0,0.0242156732281711,6899.235062240777,822.3702692138158,0.0
79000,50.0,0.0306987626897397,6908.774341215382,894.3686813710433,0.0
79000,50.0,0.0388716274846634,6985.880817323005,985.6819614649212,0.0
79000,50.0,0.0490065994374253,7058.607787325617,1100.6844737330482,0.0
79000,50.0,0.0614586192902838,7085.574868240009,1226.6471760833426,0.0
79000,50.0,0.0774181276993651,7125.71266884024,1424.9253041098923,0.0
79000,50.0,0.0979634529177747,7149.224029872215,1690.9415167255536,0.0
79000,50.0,0.12294537046396,7189.642590499186,2029.707671932788,0.0
79000,50.0,0.1555679132301692,7110.241135327817,2372.9322287886453,0.0
79000,50.0,0.19383146149957,6940.829070331116,2582.872332620323,0.0
79000,50.0,0.2431756919537422,6299.345059144915,2312.469431148625,0.0
99000,50.0,0.0096530185165855,6867.649833501891,914.7063666922392,0.0
99000,50.0,0.011949956690164,6752.587185324999,942.676982804226,0.0
99000,50.0,0.0152710591268239,6809.064793891895,979.2404464226246,0.0
99000,50.0,0.0195113167713957,6854.297178205583,1034.9239410474831,0.0
99000,50.0,0.0243888914663685,6859.9937747428185,1100.77118356277,0.0
99000,50.0,0.0307224500141655,6927.43601475716,1176.071192409673,0.0
99000,50.0,0.0389608445268533,6955.012547708615,1268.0027053559222,0.0
99000,50.0,0.0490494355888494,6962.727186523536,1381.0627635637286,0.0
99000,50.0,0.0614579560837236,7025.543819765768,1528.2183524266968,0.0
99000,50.0,0.0777321903520244,7018.92691495812,1735.7116300284963,0.0
99000,50.0,0.0969873424987007,6961.849665252247,1971.126760244157,0.0
99000,50.0,0.1235706222866809,6935.064688692339,2325.7298174469943,0.0
99000,50.0,0.1535194016432761,6865.244320456549,2624.420054828233,0.0
99000,50.0,0.1942302874539976,6640.165764595287,2825.095626297263,0.0
99000,50.0,0.2381814352131697,6087.887920042462,2593.277896355752,0.0
125000,50.0,0.0106266599396522,6742.552426065131,1258.9684262973224,0.0
125000,50.0,0.0121561075066148,6764.182877384076,1281.7705820841984,0.0
125000,50.0,0.0154660972032328,6776.635629440468,1329.1039862247835,0.0
125000,50.0,0.0191957950776057,6773.563554439404,1390.4726814781204,0.0
125000,50.0,0.0244247319595597,6832.8410630884255,1464.5286519048946,0.0
125000,50.0,0.030874710604374,6857.020996659511,1537.142660539411,0.0
125000,50.0,0.0387121465900399,6817.304254477076,1622.542773702657,0.0
125000,50.0,0.0482701976661718,6873.389441872385,1750.0148631192917,0.0
125000,50.0,0.0615702947133708,6886.186864879459,1911.565931176858,0.0
125000,50.0,0.0776583368948277,6792.385260364022,2098.803868582139,0.0
125000,50.0,0.0984472321720613,6691.931385896052,2370.510874545618,0.0
125000,50.0,0.1220314541087221,6636.1677739107845,2628.3624222626,0.0
125000,50.0,0.1532504961286301,6499.237950898745,2891.173154742111,0.0
125000,50.0,0.1927212345027125,6234.796610440021,3072.8717950864543,0.0
158000,50.0,0.0110362737440239,6672.490389312972,1715.1546257472578,0.0
158000,50.0,0.0123097580799591,6683.264572268366,1732.6442982948065,0.0
158000,50.0,0.0153578376888951,6633.627404218454,1773.7324617006182,0.0
158000,50.0,0.0194394975467283,6691.772782477962,1848.6897261346892,0.0
158000,50.0,0.0244396616611,6711.681496944809,1917.374538788756,0.0
158000,50.0,0.0308723708530184,6680.631528428179,1977.521299873036,0.0
158000,50.0,0.038625620541224,6671.991877197187,2077.792677563144,0.0
158000,50.0,0.0491222042843596,6667.236267163731,2219.445264732597,0.0
158000,50.0,0.0615511313568221,6583.138944698883,2327.9106741482974,0.0
158000,50.0,0.0780169314865477,6433.67825261338,2541.1032417196548,0.0
158000,50.0,0.0974466645408346,6342.823037110203,2754.702050924332,0.0
158000,50.0,0.1223953490505892,6209.65501485661,2948.761360214335,0.0
158000,50.0,0.1546609708871371,5977.171779681656,3140.246124893236,0.0
199000,50.0,0.0112766982130781,6500.164216660073,2259.2359380596413,0.0
199000,50.0,0.0122105433857559,6440.429265595493,2274.1748905634395,0.0
199000,50.0,0.0154566601110551,6442.803399043642,2315.5124728461637,0.0
199000,50.0,0.0194317011054322,6455.320334867513,2387.8152013038007,0.0
199000,50.0,0.0246224028192811,6416.090803885744,2441.696319382088,0.0
199000,50.0,0.0306804395328167,6422.895808765652,2512.37441222866,0.0
199000,50.0,0.0388958472734299,6391.157551393616,2624.245855011923,0.0
199000,50.0,0.0490387990870793,6289.329685168148,2710.7455648114046,0.0
199000,50.0,0.0617470870480671,6136.18902121964,2833.193492725862,0.0
199000,50.0,0.0777825526091116,5968.633410545259,2946.614582184582,0.0
199000,50.0,0.0978708749338422,5835.652709004457,3116.7694346696844,0.0
199000,50.0,0.123266801775823,5624.6055295350925,3229.805015376184,0.0
251000,50.0,0.0113987780072634,6070.502599997168,2897.5630816488783,0.0
251000,50.0,0.0122421476450535,6063.06961035417,2905.742262005909,0.0
251000,50.0,0.015523649724269,6045.07427505147,2937.740343631496,0.0
251000,50.0,0.0194732935532106,6003.714736492859,2991.363829543737,0.0
251000,50.0,0.0244504142449586,5989.040148353739,3042.075695446606,0.0
251000,50.0,0.0309701051520843,5950.957383201892,3087.960688259016,0.0
251000,50.0,0.0388575091432817,5882.486195758646,3169.7298737171086,0.0
251000,50.0,0.0492589785927555,5681.077977120821,3217.719676735544,0.0
251000,50.0,0.0615466784025355,5553.938569214853,3257.7291268903937,0.0
251000,50.0,0.0776793224188615,5350.841495134736,3302.3411742899507,0.0
251000,50.0,0.0979461542027953,5162.79756483598,3392.4968501735334,0.0
316000,50.0,0.0115155170147337,5421.353572430103,3498.8951697278017,0.0
316000,50.0,0.0123316606080879,5412.442512952812,3500.203652249897,0.0
316000,50.0,0.0154636989740975,5343.205771172992,3501.841670615273,0.0
316000,50.0,0.0193190208924744,5351.556824392387,3578.2731374795158,0.0
316000,50.0,0.0246609378264226,5330.52085163234,3590.5238524905067,0.0
316000,50.0,0.0310665685701419,5237.803320733806,3583.327859618745,0.0
316000,50.0,0.0390862461025442,5099.03772234954,3637.201963132137,0.0
316000,50.0,0.0491990505502781,5011.8587259407805,3629.634835598593,0.0
316000,50.0,0.0617419471877698,4818.719299830396,3578.04030702678,0.0
316000,50.0,0.0780322917509242,4593.929897226436,3557.3009889018667,0.0
398000,50.0,0.0116044383787901,4515.91610739105,3958.561093098811,0.0
398000,50.0,0.0122978590794371,4480.9772656796085,3938.560796927904,0.0
398000,50.0,0.0154706078066255,4462.088148384996,3957.418565223085,0.0
398000,50.0,0.0195254922745899,4455.271606098517,3999.681747763245,0.0
398000,50.0,0.0245984865177344,4418.458734933196,3969.097864141456,0.0
398000,50.0,0.0310506715208331,4289.68926489126,3937.699620905103,0.0
398000,50.0,0.039076702371397,4232.497601756033,3933.908262447309,0.0
398000,50.0,0.0492439702990901,4153.450409348513,3861.118855187799,0.0
398000,50.0,0.0618703943893964,3965.906149440086,3765.9762161856975,0.0
501000,50.0,0.0116179030410568,3447.0371868488305,4138.500319339295,0.0
501000,50.0,0.0122719271191431,3441.942760215953,4136.555209792427,0.0
501000,50.0,0.0156107323355689,3426.455194152158,4187.71823107079,0.0
501000,50.0,0.0195608387127666,3413.361520911908,4145.206676351178,0.0
501000,50.0,0.0246877504762208,3354.90011705592,4097.480211659992,0.0
501000,50.0,0.0310828117343748,3323.137035741192,4116.181842402935,0.0
501000,50.0,0.0391136001626954,3283.270418028545,4023.636007706039,0.0
501000,50.0,0.0494078365218635,3211.446045738249,3908.1556877353937,0.0
50000,70.0,0.0121288650008611,6380.949257831676,512.1599231588335,0.0
50000,70.0,0.0151528601953733,6576.77149696702,470.8011675358043,0.0
50000,70.0,0.0191090122059282,6705.606141439611,535.9882682616329,0.0
50000,70.0,0.0241593583119999,6701.160712252189,652.5737376972817,0.0
50000,70.0,0.0309487361369733,6889.139754312526,751.3918744677459,0.0
50000,70.0,0.0391209400892946,7034.8316419712055,852.8411417392857,0.0
50000,70.0,0.0487747697054893,7173.519245312212,1006.9796567397026,0.0
50000,70.0,0.0621902820585754,7375.57504360762,1195.830313138398,0.0
50000,70.0,0.0779076438754718,7479.468094097845,1444.780330000635,0.0
50000,70.0,0.0979844962272435,7542.869746699391,1808.4635948804864,0.0
50000,70.0,0.1234608602447789,7709.463995967491,2277.012173689417,0.0
50000,70.0,0.1553928233807019,7611.097413290973,2609.574106721409,0.0
50000,70.0,0.1932077429930555,7180.252551772634,2587.295210616146,0.0
63000,70.0,0.0097173638611176,6899.288182228965,682.4182198381911,0.0
63000,70.0,0.0122615896430838,6968.286841450827,696.0801574340204,0.0
63000,70.0,0.0155250798126005,7012.206421055037,757.2496633322853,0.0
63000,70.0,0.0191242427651172,6931.481953815672,814.0699438595686,0.0
63000,70.0,0.024281111342614,7055.696736312066,893.21226937113,0.0
63000,70.0,0.0308148722711506,7131.799223434902,988.9513502618788,0.0
63000,70.0,0.0391871286268909,7148.17990743001,1119.598627817165,0.0
63000,70.0,0.0490914260279665,7290.414028465993,1274.4178128375688,0.0
63000,70.0,0.0617609828859508,7350.875811240834,1455.4624974566125,0.0
63000,70.0,0.0777899826507822,7354.8710539567965,1722.4817999411823,0.0
63000,70.0,0.097454523835774,7421.737710868541,2079.797514227883,0.0
63000,70.0,0.1227308771112026,7515.869797369337,2533.568922859535,0.0
63000,70.0,0.1544753889381938,7386.9367476171,2861.350896067385,0.0
63000,70.0,0.1950753267681702,6918.436317869275,2808.3825305113,0.0
79000,70.0,0.0096840420983846,6955.306524810084,922.9161285998524,0.0
79000,70.0,0.0120948434580736,6999.658209455186,962.6815964499984,0.0
79000,70.0,0.0150415042656902,6897.258980483255,1006.068423826948,0.0
79000,70.0,0.0195201625230497,6988.4335449267,1092.4356299195615,0.0
79000,70.0,0.024410857768932,7047.408966031087,1168.4560846196146,0.0
79000,70.0,0.0310046069622364,7070.454142191918,1277.879169641035,0.0
79000,70.0,0.0388861128433832,7112.044845940896,1395.0291291604678,0.0
79000,70.0,0.0490842575002492,7191.833237358874,1565.1732478910956,0.0
79000,70.0,0.0618246144541143,7202.342450110535,1752.7781919078636,0.0
79000,70.0,0.077201111667851,7208.304029824401,2010.1653110264945,0.0
79000,70.0,0.0978392552388074,7211.594535469582,2369.337004724497,0.0
79000,70.0,0.1230780162869998,7208.211295781146,2792.8297340914983,0.0
79000,70.0,0.1558038672489817,7054.036816254665,3129.9712795532,0.0
79000,70.0,0.1935904260074986,6704.191874099937,3099.755513643877,0.0
99000,70.0,0.0096810179598592,6929.797922316154,1296.8567616983153,0.0
99000,70.0,0.0120573097327403,6837.1376193735305,1312.3923923289738,0.0
99000,70.0,0.0154856147153421,6904.869851815846,1370.045642011985,0.0
99000,70.0,0.0194320916620427,6927.001494159835,1445.3093533956394,0.0
99000,70.0,0.0245810256259412,6936.246323625348,1538.3440804855218,0.0
99000,70.0,0.0309629547169959,6983.404834887042,1636.3722289673167,0.0
99000,70.0,0.0390509398933411,6993.131836014517,1766.1364138853164,0.0
99000,70.0,0.0488905841099453,6972.902661046201,1917.601706547086,0.0
99000,70.0,0.0614797370091276,7014.173092311651,2119.9655710330235,0.0
99000,70.0,0.0774863100254474,6960.513796011005,2372.000877548748,0.0
99000,70.0,0.0972012925056907,6866.338538521091,2678.4989789448937,0.0
99000,70.0,0.1236163266562695,6806.055477096562,3092.539481518016,0.0
99000,70.0,0.1537616633584749,6664.151118417386,3370.275182170452,0.0
99000,70.0,0.1938391667555747,6320.151782840103,3347.994691752367,0.0
125000,70.0,0.0105835544390425,6747.20103950516,1736.897266096587,0.0
125000,70.0,0.0123181714984669,6765.300245363007,1771.829725602982,0.0
125000,70.0,0.0154488133517952,6784.100505861003,1821.366522569165,0.0
125000,70.0,0.0194001352775849,6755.046160179051,1906.3083916513265,0.0
125000,70.0,0.0243468213100391,6802.66346018697,2001.000577122834,0.0
125000,70.0,0.0310145345089343,6813.09723800485,2096.950641239698,0.0
125000,70.0,0.0387481853460285,6733.761804676883,2196.967987119233,0.0
125000,70.0,0.0485077416215093,6742.935689540104,2360.241477584679,0.0
125000,70.0,0.0616530689603396,6713.0911995331935,2553.202765322905,0.0
125000,70.0,0.0776754152312964,6573.200957117715,2766.0466922511423,0.0
125000,70.0,0.097913926059677,6420.235177490984,3049.4872841443143,0.0
125000,70.0,0.1217103027884198,6344.812116114578,3339.479209427334,0.0
125000,70.0,0.1547540207569517,6161.716926190153,3601.468285235831,0.0
125000,70.0,0.1923334459486469,5825.568103361583,3586.816854314502,0.0
158000,70.0,0.0109402335081145,6524.48421693116,2284.5174638849644,0.0
158000,70.0,0.0123121427817185,6519.418418150692,2302.079820871397,0.0
158000,70.0,0.0154658302026999,6470.750634513529,2358.1655598374723,0.0
158000,70.0,0.0195551659802528,6503.288356694922,2442.834612131534,0.0
158000,70.0,0.0246598302722193,6494.88203936847,2525.002893058529,0.0
158000,70.0,0.0308552982909273,6430.708969043119,2580.492613052515,0.0
158000,70.0,0.0386885146770947,6404.995366695805,2713.9856268086487,0.0
158000,70.0,0.0487159658931981,6341.05141985484,2847.094942643648,0.0
158000,70.0,0.0615724161481874,6215.445009489928,2965.6171858605453,0.0
158000,70.0,0.0779708941115139,6002.165591277026,3151.7726130636697,0.0
158000,70.0,0.097352298197483,5909.909417567364,3391.687450917708,0.0
158000,70.0,0.122399141864187,5763.016277857234,3580.623524559047,0.0
158000,70.0,0.1545021999386793,5516.304302474292,3743.717897794444,0.0
199000,70.0,0.0111297033339427,6118.942005288587,2854.503206224676,0.0
199000,70.0,0.0122380833318611,6054.045213783407,2858.443498098194,0.0
199000,70.0,0.015358682233962,6054.989878499013,2919.4939517118028,0.0
199000,70.0,0.0195882112069418,6044.575656838659,2994.2977368659413,0.0
199000,70.0,0.0246178923934804,5970.583564596241,3038.0095093064238,0.0
199000,70.0,0.0307374924637104,5940.005951793781,3105.34241930697,0.0
199000,70.0,0.0387960682636821,5884.385845152704,3212.3874123478613,0.0
199000,70.0,0.0490228439756878,5729.761898369314,3260.813648000745,0.0
199000,70.0,0.061960212698571,5535.432492114547,3350.7014377241985,0.0
199000,70.0,0.0777966572504104,5371.430590246624,3447.4074203277096,0.0
199000,70.0,0.0979245873714401,5250.159072581544,3607.2550246685673,0.0
199000,70.0,0.1235394339770355,5054.9491479906,3705.8013107513775,0.0
251000,70.0,0.0112418207711831,5430.12075855761,3391.504311702096,0.0
251000,70.0,0.012278529548117,5434.75117779488,3402.1545608125143,0.0
251000,70.0,0.0154461815076907,5390.168248800481,3423.6006149473005,0.0
251000,70.0,0.0195752714220994,5338.250079991785,3477.219626478548,0.0
251000,70.0,0.0244710175819931,5319.215689632983,3504.5132956678453,0.0
251000,70.0,0.0309609187383588,5237.354607609068,3532.448218277891,0.0
251000,70.0,0.0390710287837827,5142.63177024346,3581.1987363808703,0.0
251000,70.0,0.0491125701327033,4978.098786150994,3592.4847009094733,0.0
251000,70.0,0.0617836158698065,4806.762231676869,3601.823033728177,0.0
251000,70.0,0.0778447800399076,4646.200568701683,3624.842403253439,0.0
251000,70.0,0.0982593381150879,4499.885981647381,3702.0534480202928,0.0
316000,70.0,0.0113523596871739,4578.090846061004,3757.251553255895,0.0
316000,70.0,0.0124156165426838,4564.159568805237,3773.2258438211657,0.0
316000,70.0,0.0155963466104984,4500.773473581414,3753.8765398502087,0.0
316000,70.0,0.0194180516972872,4492.624428633319,3812.183651857697,0.0
316000,70.0,0.0246592773079169,4468.912180332717,3818.198479901898,0.0
316000,70.0,0.0310419154540023,4378.623765632951,3781.6376258852392,0.0
316000,70.0,0.0391100510554752,4244.5980487471725,3787.245725995296,0.0
316000,70.0,0.0490083576726277,4169.496389500923,3746.524533994146,0.0
316000,70.0,0.0618329950856381,4027.463763536545,3700.288351053094,0.0
